TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
19272550,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,587 R2,Standard,Tellepsen YMCA,City Hall,10,0,0,N,.1,.1,2,2019-02-12,2019-02-12,18:20:14,18:30:02,N,Y,One Way,Houston BCycle
19272948,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,01729,Standard,Clay & Smith,Elgin & Smith,17,0,0,N,2.0,1.9,80,2019-02-12,2019-02-12,20:29:32,20:46:17,N,Y,One Way,Houston BCycle
19251571,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,564,Standard,Main & Walker,City Hall,4,0,0,N,.0,.0,0,2019-02-04,2019-02-04,17:20:23,17:24:40,N,Y,One Way,Houston BCycle
19259420,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,088,Standard,1919 Runnels,Jackson Hill & Memorial Dr.,61,0,3.24,N,9.0,8.6,360,2019-02-06,2019-02-06,17:14:39,18:15:06,Y,Y,One Way,Houston BCycle
19244876,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,564,Standard,Menil Collection/Alabama & Mulberry,Project Row House/Holman & Live Oak,35,0,0,N,5.0,4.8,200,2019-02-02,2019-02-03,23:45:03,00:20:54,Y,Y,One Way,Houston BCycle
19238839,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,168,Standard,1919 Runnels,City Hall,13,0,0,N,1.0,1.0,40,2019-02-01,2019-02-01,14:11:54,14:24:11,N,Y,One Way,Houston BCycle
19240522,Houston BCycle,171825,RFID Card Member,Houston,TX,77005,UNITED STATES,Monthly Membership,168,Standard,Tellepsen YMCA,Elgin & Smith,46,0,0,N,6.0,5.7,240,2019-02-01,2019-02-01,21:13:49,21:59:38,Y,Y,One Way,Houston BCycle
19272699,Houston BCycle,205935,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,01840,Standard,Sabine Bridge ,Tellepsen YMCA,9,0,0,N,1.0,1.0,40,2019-02-12,2019-02-12,19:00:33,19:09:38,N,Y,One Way,Houston BCycle
19316068,Houston BCycle,205935,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,02332,Standard,Sabine Bridge ,Main & Dallas,9,0,0,N,1.0,1.0,40,2019-02-25,2019-02-25,16:51:04,17:00:18,N,Y,One Way,Houston BCycle
19316062,Houston BCycle,205948,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,01601,Standard,Sabine Bridge ,Main & Dallas,11,0,0,N,1.0,1.0,40,2019-02-25,2019-02-25,16:49:30,17:00:13,N,Y,One Way,Houston BCycle
19272696,Houston BCycle,205948,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,060,Standard,Sabine Bridge ,Tellepsen YMCA,9,0,0,N,1.0,1.0,40,2019-02-12,2019-02-12,19:00:11,19:09:26,N,Y,One Way,Houston BCycle
19272985,Houston BCycle,205948,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,02220,Standard,Clay & Smith,Sabine Bridge ,8,0,0,N,1.0,1.0,40,2019-02-12,2019-02-12,21:02:34,21:10:08,N,Y,One Way,Houston BCycle
19238215,Houston BCycle,208120,RFID Card Member,Houston,TX,77096,UNITED STATES,Annual Membership,434,Standard,UTMDA 1MC Bertner & Braeswood,UTMDA 1MC Bertner & Braeswood,1,0,0,N,.0,.0,0,2019-02-01,2019-02-01,12:01:43,12:02:02,N,Y,Round Trip,Houston BCycle
19261581,Houston BCycle,208120,RFID Card Member,Houston,TX,77096,UNITED STATES,Annual Membership,522,Standard,TMC Garage 2,UTMDA 1MC Bertner & Braeswood,6,0,0,N,.0,.0,0,2019-02-07,2019-02-07,15:24:46,15:30:36,N,Y,One Way,Houston BCycle
19275232,Houston BCycle,208120,RFID Card Member,Houston,TX,77096,UNITED STATES,Annual Membership,506,Standard,TMC Garage 2,UTMDA 1MC Bertner & Braeswood,4,0,0,N,.0,.0,0,2019-02-13,2019-02-13,16:07:14,16:11:56,N,Y,One Way,Houston BCycle
19265932,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,372,Standard,West Gray & Baldwin,Jackson Hill & Memorial Dr.,14,0,0,N,2.0,1.9,80,2019-02-09,2019-02-09,19:54:40,20:08:05,N,Y,One Way,Houston BCycle
19254359,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,02287,Standard,Market Square,Market Square,93,0,6.48,N,13.0,12.4,520,2019-02-05,2019-02-05,09:48:47,11:21:31,Y,Y,Round Trip,Houston BCycle
19258106,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,560,Standard,West Gray & Baldwin,Market Square,15,0,0,N,2.0,1.9,80,2019-02-06,2019-02-06,09:57:26,10:12:21,N,Y,One Way,Houston BCycle
19306496,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01757,Standard,2222 Smith,West Gray & Baldwin,3,0,0,N,.0,.0,0,2019-02-23,2019-02-23,12:16:40,12:19:21,N,Y,One Way,Houston BCycle
19297416,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,622,Standard,Market Square,Main & Walker,6,0,0,N,.0,.0,0,2019-02-20,2019-02-20,11:55:18,12:01:05,N,Y,One Way,Houston BCycle
19239271,Houston BCycle,208675,RFID Card Member,Katy,TX,77494,UNITED STATES,Annual Membership,474,Standard,La Branch & Lamar,METRO Transit Center ,4,0,0,N,.0,.0,0,2019-02-01,2019-02-01,15:46:05,15:50:38,N,Y,One Way,Houston BCycle
19257585,Houston BCycle,208675,RFID Card Member,Katy,TX,77494,UNITED STATES,Annual Membership,326,Standard,Smith & Capitol,Crawford Island,7,0,0,N,1.0,1.0,40,2019-02-06,2019-02-06,05:44:02,05:51:57,N,Y,One Way,Houston BCycle
19259603,Houston BCycle,208675,RFID Card Member,Katy,TX,77494,UNITED STATES,Annual Membership,454 R2,Standard,Crawford Island,METRO Transit Center ,5,0,0,N,.0,.0,0,2019-02-06,2019-02-06,18:09:07,18:14:06,N,Y,One Way,Houston BCycle
19244332,Houston BCycle,224794,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,01730,Standard,Brazos & McGowen,Ensemble/HCC Station,9,0,0,N,1.0,1.0,40,2019-02-02,2019-02-02,18:23:18,18:32:02,N,Y,One Way,Houston BCycle
19278172,Houston BCycle,253478,RFID Card Member,,,77007,UNITED STATES,Annual Membership,02154,Standard,Lamar & Crawford,Jury Assembly,8,0,0,N,1.0,1.0,40,2019-02-14,2019-02-14,13:00:38,13:08:41,N,Y,One Way,Houston BCycle
19268431,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,02029,Standard,Clay & Smith,Tellepsen YMCA,3,0,0,N,.0,.0,0,2019-02-11,2019-02-11,10:59:42,11:02:01,N,Y,One Way,Houston BCycle
19262537,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,02055,Standard,Tellepsen YMCA,Clay & Smith,3,0,0,N,.0,.0,0,2019-02-08,2019-02-08,07:25:28,07:28:10,N,Y,One Way,Houston BCycle
19254717,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,01995,Standard,Lamar & Milam,Tellepsen YMCA,3,0,0,N,.0,.0,0,2019-02-05,2019-02-05,11:13:44,11:16:32,N,Y,One Way,Houston BCycle
19249785,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,01991,Standard,Clay & Smith,Tellepsen YMCA,2,0,0,N,.0,.0,0,2019-02-04,2019-02-04,11:03:46,11:05:59,N,Y,One Way,Houston BCycle
19256503,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,629,Standard,City Hall,Sabine Bridge ,5,0,0,N,.0,.0,0,2019-02-05,2019-02-05,17:15:49,17:20:28,N,Y,One Way,Houston BCycle
19258484,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,554,Standard,Sabine Bridge ,City Hall,4,0,0,N,.0,.0,0,2019-02-06,2019-02-06,12:17:21,12:21:45,N,Y,One Way,Houston BCycle
19263831,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,01917,Standard,City Hall,Sabine Bridge ,4,0,0,N,.0,.0,0,2019-02-08,2019-02-08,16:20:02,16:24:18,N,Y,One Way,Houston BCycle
19274399,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,547,Standard,City Hall,Sabine Bridge ,4,0,0,N,.0,.0,0,2019-02-13,2019-02-13,12:44:57,12:48:26,N,Y,One Way,Houston BCycle
19275839,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,02220,Standard,City Hall,Sabine Bridge ,4,0,0,N,.0,.0,0,2019-02-13,2019-02-13,18:12:24,18:16:20,N,Y,One Way,Houston BCycle
19254216,Houston BCycle,322922,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,02063,Standard,West Gray & Baldwin,Taft & Fairview,12,0,0,N,1.0,1.0,40,2019-02-05,2019-02-05,09:22:10,09:34:03,N,Y,One Way,Houston BCycle
19250280,Houston BCycle,354184,RFID Card Member,Houston,TX,77063,UNITED STATES,Annual Membership,629,Standard,Lamar & Milam,West Gray & Baldwin,7,0,0,N,1.0,1.0,40,2019-02-04,2019-02-04,12:52:15,12:59:45,N,Y,One Way,Houston BCycle
19246888,Houston BCycle,597156,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,540,Standard,Spotts Park,Bobcat Teddy's,32,0,0,N,4.0,3.8,160,2019-02-03,2019-02-03,14:34:51,15:06:33,Y,Y,One Way,Houston BCycle
19273486,Houston BCycle,661658,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,12835,Standard,Elgin & Smith,Ensemble/HCC Station,3,0,0,N,.0,.0,0,2019-02-13,2019-02-13,08:50:29,08:53:59,N,Y,One Way,Houston BCycle
19275527,Houston BCycle,661658,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,01695,Standard,Ensemble/HCC Station,Elgin & Smith,7,0,0,N,1.0,1.0,40,2019-02-13,2019-02-13,17:10:58,17:17:24,N,Y,One Way,Houston BCycle
19251657,Houston BCycle,661658,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,071,Standard,UTMDA 1MC Bertner & Braeswood,TMC Transit Center,4,0,0,N,.0,.0,0,2019-02-04,2019-02-04,17:36:20,17:40:56,N,Y,One Way,Houston BCycle
19279274,Houston BCycle,727126,RFID Card Member,Houston,TX,77079,UNITED STATES,Annual Membership,02347,Standard,Smith & Capitol,Tellepsen YMCA,6,0,0,N,.0,.0,0,2019-02-14,2019-02-14,16:33:32,16:39:29,N,Y,One Way,Houston BCycle
19271923,Houston BCycle,777988,RFID Card Member,Dickinson,TX,77539,UNITED STATES,Annual Membership,372,Standard,Sabine Bridge ,Market Square,15,0,0,N,2.0,1.9,80,2019-02-12,2019-02-12,16:08:11,16:23:25,N,Y,One Way,Houston BCycle
19316128,Houston BCycle,832724,RFID Card Member,Pearland,TX,77581,UNITED STATES,Annual Membership,01950,Standard,McKinney & Caroline,Lamar & Milam,4,0,0,N,.0,.0,0,2019-02-25,2019-02-25,17:01:45,17:05:31,N,Y,One Way,Houston BCycle
19321744,Houston BCycle,983292,RFID Card Member,Houston,TX,77003,UNITED STATES,Monthly Membership,372,Standard,Rusk & St. Emanuel ,La Branch & Lamar,3,0,0,N,.0,.0,1,2019-02-27,2019-02-27,13:12:18,13:15:50,N,Y,One Way,Houston BCycle
19260502,Houston BCycle,983292,RFID Card Member,Houston,TX,77003,UNITED STATES,Monthly Membership,462,Standard,Rusk & St. Emanuel ,Rusk & St. Emanuel ,18,0,0,N,.8,.8,33,2019-02-07,2019-02-07,09:00:19,09:18:17,N,Y,Round Trip,Houston BCycle
19271368,Houston BCycle,987060,RFID Card Member,Houston,TX,77004,UNITED STATES,Annual Membership,02125,Standard,Centennial Gardens,Rice University Duncan Hall,29,0,0,N,4.0,3.8,160,2019-02-12,2019-02-12,13:38:55,14:07:35,N,Y,One Way,Houston BCycle
19264890,Houston BCycle,989476,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,02007,Standard,Brazos & McGowen,Taft & Fairview,7,0,0,N,1.0,1.0,40,2019-02-09,2019-02-09,11:31:29,11:38:17,N,Y,One Way,Houston BCycle
19243330,Houston BCycle,990486,RFID Card Member,Deer Park,TX,77536,UNITED STATES,Monthly Membership,01724,Standard,24ELEVEN WASHINGTON ,Sabine Bridge ,37,0,0,N,5.0,4.8,200,2019-02-02,2019-02-02,15:29:09,16:06:23,Y,Y,One Way,Houston BCycle
19298979,Houston BCycle,1067025,RFID Card Member,Houston,TX,77005,UNITED STATES,Spring Student/Staff Membership,568,Standard,Rice University South Servery,Rice University West Lot,3,0,0,N,.0,.0,0,2019-02-20,2019-02-20,17:44:57,17:47:40,N,Y,One Way,Houston BCycle
19310034,Houston BCycle,1067025,RFID Card Member,Houston,TX,77005,UNITED STATES,Spring Student/Staff Membership,01658,Standard,BioScience Research Collaborative ,Rice University Duncan Hall,8,0,0,N,.4,.4,16,2019-02-24,2019-02-24,11:54:39,12:02:57,N,Y,One Way,Houston BCycle
19309988,Houston BCycle,1067025,RFID Card Member,Houston,TX,77005,UNITED STATES,Spring Student/Staff Membership,01658,Standard,Rice University Greenbriar Lot,Rice Village Apartments ,2,0,0,N,.0,.0,0,2019-02-24,2019-02-24,11:45:47,11:47:29,N,Y,One Way,Houston BCycle
19290257,Houston BCycle,1072846,RFID Card Member,Houston,TX,77019,UNITED STATES,Monthly Membership,553,Standard,Centennial Gardens,Centennial Gardens,17,0,0,N,2.0,1.9,80,2019-02-17,2019-02-17,15:48:54,16:05:08,N,Y,Round Trip,Houston BCycle
19242294,Houston BCycle,1072846,RFID Card Member,Houston,TX,77019,UNITED STATES,Monthly Membership,515,Standard,Centennial Gardens,TMC Garage 8,22,0,0,N,3.0,2.9,120,2019-02-02,2019-02-02,13:11:50,13:33:41,N,Y,One Way,Houston BCycle
19314903,Houston BCycle,1095700,RFID Card Member,Katy,TX,77449,UNITED STATES,Monthly Membership,02202,Standard,Tellepsen YMCA,Smith & Capitol,8,0,0,N,1.0,1.0,40,2019-02-25,2019-02-25,12:18:02,12:26:05,N,Y,One Way,Houston BCycle
19261727,Houston BCycle,1128189,RFID Card Member,houston,TX,77053,UNITED STATES,Monthly Membership,02023,Standard,Main & Walker,La Branch & Lamar,4,0,0,N,.0,.0,0,2019-02-07,2019-02-07,16:01:28,16:05:47,N,Y,One Way,Houston BCycle
19313609,Houston BCycle,1182294,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,02162,Standard,Taft & Fairview,Ensemble/HCC Station,7,0,0,N,.9,.9,36,2019-02-25,2019-02-25,06:52:51,06:59:44,N,Y,One Way,Houston BCycle
19312381,Houston BCycle,1196363,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,02120,Standard,Tellepsen YMCA,Milam & Webster,2,0,0,N,.0,.0,0,2019-02-24,2019-02-24,16:54:26,16:56:08,N,Y,One Way,Houston BCycle
19280439,Houston BCycle,1196363,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01402,Standard,Tellepsen YMCA,Elgin & Smith,5,0,0,N,.0,.0,0,2019-02-14,2019-02-14,22:19:26,22:24:14,N,Y,One Way,Houston BCycle
19252069,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,058,Standard,Spotts Park,Spotts Park,58,0,0,N,8.0,7.6,320,2019-02-04,2019-02-04,18:59:06,19:57:38,Y,Y,Round Trip,Houston BCycle
19294047,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,403,Standard,Spotts Park,Spotts Park,59,0,0,N,8.0,7.6,320,2019-02-18,2019-02-18,17:29:30,18:28:56,Y,Y,Round Trip,Houston BCycle
19245826,Houston BCycle,1225132,RFID Card Member,Houston,TX,77019,UNITED STATES,Monthly Membership,12718,Standard,Sabine Bridge ,Sabine Bridge ,27,0,0,N,4.0,3.8,160,2019-02-03,2019-02-03,12:04:00,12:31:43,N,Y,Round Trip,Houston BCycle
19263147,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,334,Standard,BioScience Research Collaborative ,Rice University South Servery,3,0,0,N,.0,.0,0,2019-02-08,2019-02-08,11:54:58,11:57:29,N,Y,One Way,Houston BCycle
19280877,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,01705,Standard,Rice University Greenbriar Lot,Rice University Gibbs Recreation & Wellness Center,5,0,0,N,.0,.0,0,2019-02-15,2019-02-15,08:23:25,08:28:36,N,Y,One Way,Houston BCycle
19325116,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,01493,Standard,BioScience Research Collaborative ,Rice University South Servery,3,0,0,N,.0,.0,0,2019-02-28,2019-02-28,13:26:49,13:29:17,N,Y,One Way,Houston BCycle
19310154,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,01653,Standard,Bobcat Teddy's,Westheimer & Waugh,48,0,0,N,7.0,6.7,280,2019-02-24,2019-02-24,12:13:40,13:01:56,Y,Y,One Way,Houston BCycle
19312089,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,02081,Standard,24ELEVEN WASHINGTON ,Elgin & Smith,49,0,0,N,7.0,6.7,280,2019-02-24,2019-02-24,16:21:34,17:10:56,Y,Y,One Way,Houston BCycle
19310280,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,372,Standard,West Gray & Baldwin,Crawford Island,27,0,0,N,4.0,3.8,160,2019-02-24,2019-02-24,12:33:03,13:00:40,N,Y,One Way,Houston BCycle
19304143,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,01440,Standard,La Branch & Lamar,Lamar & Crawford,1,0,0,N,.0,.0,0,2019-02-22,2019-02-22,14:05:25,14:06:51,N,Y,One Way,Houston BCycle
19254360,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,01693,Standard,Market Square,Market Square,92,0,0,N,13.0,12.4,520,2019-02-05,2019-02-05,09:49:06,11:21:18,Y,Y,Round Trip,Houston BCycle
19257339,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,086 ARZU,Standard,West Gray & Baldwin,La Branch & Lamar,13,0,0,N,1.0,1.0,40,2019-02-05,2019-02-05,20:37:20,20:50:27,N,Y,One Way,Houston BCycle
19257206,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,495,Standard,Navigation Esplanade ,Lamar & Milam,19,0,0,N,2.0,1.9,80,2019-02-05,2019-02-05,19:34:00,19:53:27,N,Y,One Way,Houston BCycle
19323440,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,01499,Standard,Ensemble/HCC Station,Taft & Fairview,8,0,0,N,1.0,1.0,40,2019-02-27,2019-02-27,20:46:26,20:54:11,N,Y,One Way,Houston BCycle
19302004,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,458,Standard,Pearl Washington,UHD/Main & Franklin,190,0,0,N,18.0,17.1,720,2019-02-21,2019-02-21,16:58:26,20:08:10,Y,Y,One Way,Houston BCycle
19305473,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,560,Standard,Brazos & McGowen,Taft & Fairview,6,0,0,N,.0,.0,0,2019-02-22,2019-02-22,22:39:54,22:45:08,N,Y,One Way,Houston BCycle
19306415,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,01931,Standard,Baldwin Park,2222 Smith,9,0,0,N,1.0,1.0,40,2019-02-23,2019-02-23,12:00:44,12:09:57,N,Y,One Way,Houston BCycle
19273922,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,275,Standard,Rice University West Lot,Rice University West Lot,1,0,0,N,.0,.0,0,2019-02-13,2019-02-13,10:38:52,10:39:02,N,Y,Round Trip,Houston BCycle
19273924,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,02031,Standard,Rice University West Lot,Rice University West Lot,0,0,0,N,.0,.0,0,2019-02-13,2019-02-13,10:39:11,10:39:19,N,Y,Round Trip,Houston BCycle
19284096,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,02261,Standard,Lost Lake,Lost Lake,3,0,0,N,.0,.0,0,2019-02-15,2019-02-15,18:15:44,18:18:11,N,Y,Round Trip,Houston BCycle
19280213,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,011,Standard,Taft & Fairview,Taft & Fairview,113,0,0,N,16.0,15.2,640,2019-02-14,2019-02-14,20:30:12,22:23:05,Y,Y,Round Trip,Houston BCycle
19306438,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,01688,Standard,Market Square,Market Square,0,0,0,N,.0,.0,0,2019-02-23,2019-02-23,12:04:47,12:04:56,N,Y,Round Trip,Houston BCycle
19294068,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,02175,Standard,Centennial Gardens,Hermann Park Lake Plaza,28,0,0,N,4.0,3.8,160,2019-02-18,2019-02-18,17:38:07,18:06:19,N,Y,One Way,Houston BCycle
19293903,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,696,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,0,0,0,N,.0,.0,0,2019-02-18,2019-02-18,17:01:37,17:01:46,N,Y,Round Trip,Houston BCycle
19293905,Houston BCycle,1357657,Maintenance,,,,UNITED STATES,,01499,Standard,Hermann Park Lake Plaza,Hermann Park Lake Plaza,0,0,0,N,.0,.0,0,2019-02-18,2019-02-18,17:01:49,17:01:58,N,Y,Round Trip,Houston BCycle
19296585,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,01946,Standard,Rice University Gibbs Recreation & Wellness Center,Rice University Duncan Hall,14,0,0,N,2.0,1.9,80,2019-02-20,2019-02-20,07:32:39,07:46:11,N,Y,One Way,Houston BCycle
19296588,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,02219,Standard,Rice University Gibbs Recreation & Wellness Center,TMC Fannin & Ross Sterling,41,0,0,N,6.0,5.7,240,2019-02-20,2019-02-20,07:33:48,08:14:52,Y,Y,One Way,Houston BCycle
19296591,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,01836,Standard,Rice University Gibbs Recreation & Wellness Center,Rice University Duncan Hall,12,0,0,N,1.0,1.0,40,2019-02-20,2019-02-20,07:34:55,07:46:11,N,Y,One Way,Houston BCycle
19294872,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,170,Standard,Health Museum,MFAH/Fannin & Binz,15,0,0,N,2.0,1.9,80,2019-02-19,2019-02-19,08:44:12,08:59:05,N,Y,One Way,Houston BCycle
19294875,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,02074,Standard,Health Museum,MFAH/Fannin & Binz,15,0,0,N,2.0,1.9,80,2019-02-19,2019-02-19,08:44:42,08:59:07,N,Y,One Way,Houston BCycle
19294878,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,01482,Standard,Health Museum,MFAH/Fannin & Binz,22,0,0,N,3.0,2.9,120,2019-02-19,2019-02-19,08:45:58,09:07:10,N,Y,One Way,Houston BCycle
19294979,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,12768,Standard,Rice University West Lot,Rice University West Lot,1,0,0,N,.0,.0,0,2019-02-19,2019-02-19,09:22:52,09:23:07,N,Y,Round Trip,Houston BCycle
19294994,Houston BCycle,1386703,Maintenance,,,,UNITED STATES,,02062,Standard,Rice University West Lot,Rice University West Lot,0,0,0,N,.0,.0,0,2019-02-19,2019-02-19,09:27:17,09:27:31,N,Y,Round Trip,Houston BCycle
