TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
26081154,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,21295,Standard,Amherst & Kelvin,Houston BCycle Warehouse,220,0,0,N,18.0,17.1,720,2022-02-28,2022-02-28,09:50:39,13:30:47,Y,Y,One Way,Houston BCycle
26082415,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,01721,Standard,Levy Park,Houston BCycle Warehouse,22,0,0,N,3.3,3.1,131,2022-02-28,2022-02-28,13:07:23,13:29:08,N,Y,One Way,Houston BCycle
26082422,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,290,Standard,Levy Park,Houston BCycle Warehouse,20,0,0,N,3.0,2.9,120,2022-02-28,2022-02-28,13:08:20,13:28:59,N,Y,One Way,Houston BCycle
26082424,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,14219,Standard,Levy Park,Houston BCycle Warehouse,20,0,0,N,3.0,2.9,120,2022-02-28,2022-02-28,13:08:44,13:28:48,N,Y,One Way,Houston BCycle
26082425,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,156,Standard,Levy Park,Houston BCycle Warehouse,19,0,0,N,2.8,2.7,113,2022-02-28,2022-02-28,13:09:04,13:28:43,N,Y,One Way,Houston BCycle
26021349,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,234,Standard,Bobcat Teddy's,Houston BCycle Warehouse,34,0,0,N,5.1,4.8,203,2022-02-14,2022-02-14,09:32:07,10:06:32,Y,Y,One Way,Houston BCycle
26021352,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,01986,Standard,Bobcat Teddy's,Houston BCycle Warehouse,33,0,0,N,5.0,4.7,198,2022-02-14,2022-02-14,09:33:03,10:06:39,Y,Y,One Way,Houston BCycle
26021360,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,289,Standard,Bobcat Teddy's,Houston BCycle Warehouse,33,0,0,N,5.0,4.7,198,2022-02-14,2022-02-14,09:33:43,10:06:46,Y,Y,One Way,Houston BCycle
26021239,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,14245,Standard,Jackson Hill & Memorial Dr.,Houston BCycle Warehouse,59,0,0,N,8.9,8.4,354,2022-02-14,2022-02-14,09:06:21,10:05:29,Y,Y,One Way,Houston BCycle
26021245,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,14259,Standard,Jackson Hill & Memorial Dr.,Eleanor Tinsley Park,46,0,0,N,6.9,6.6,275,2022-02-14,2022-02-14,09:09:50,09:55:49,Y,Y,One Way,Houston BCycle
26021246,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,266,Standard,Jackson Hill & Memorial Dr.,Houston BCycle Warehouse,55,0,0,N,8.2,7.8,329,2022-02-14,2022-02-14,09:10:08,10:05:42,Y,Y,One Way,Houston BCycle
26021247,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,209 SA,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,1,0,0,N,.1,.1,5,2022-02-14,2022-02-14,09:10:53,09:11:04,N,Y,Round Trip,Houston BCycle
26021248,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,21339,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,0,0,0,N,.0,.0,0,2022-02-14,2022-02-14,09:11:12,09:11:12,N,Y,Round Trip,Houston BCycle
26021250,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,696 D ,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,1,0,0,N,.1,.1,5,2022-02-14,2022-02-14,09:11:56,09:12:08,N,Y,Round Trip,Houston BCycle
26021251,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,01906,Standard,Jackson Hill & Memorial Dr.,Houston BCycle Warehouse,54,0,0,N,8.1,7.7,324,2022-02-14,2022-02-14,09:12:19,10:06:07,Y,Y,One Way,Houston BCycle
26021258,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,20998 MFAH,Standard,Jackson Hill & Memorial Dr.,Houston BCycle Warehouse,53,0,0,N,8.0,7.6,318,2022-02-14,2022-02-14,09:13:34,10:06:19,Y,Y,One Way,Houston BCycle
26030980,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,016 SA,Standard,Dwight D. Eisenhower Park Trailheads,Dwight D. Eisenhower Park Trailheads,1,0,0,N,.1,.1,5,2022-02-16,2022-02-16,07:55:48,07:56:12,N,Y,Round Trip,Houston BCycle
26030984,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,250 R2,Standard,Dwight D. Eisenhower Park Trailheads,Dwight D. Eisenhower Park Trailheads,0,0,0,N,.0,.0,0,2022-02-16,2022-02-16,07:56:38,07:56:57,N,Y,Round Trip,Houston BCycle
26030987,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,01741,Standard,Dwight D. Eisenhower Park Trailheads,Dwight D. Eisenhower Park Trailheads,0,0,0,N,.0,.0,0,2022-02-16,2022-02-16,07:57:10,07:57:33,N,Y,Round Trip,Houston BCycle
26031129,Houston BCycle,2377578,Maintenance,,,,UNITED STATES,,626 FW,Standard,Alexander Deussen Park Boat Ramp/Parking Lot/Pavilion 4,Alexander Deussen Park Boat Ramp/Parking Lot/Pavilion 4,1,0,0,N,.1,.1,5,2022-02-16,2022-02-16,08:47:49,08:48:22,N,Y,Round Trip,Houston BCycle
25969737,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,21459,Standard,HQ,HQ,4,0,0,N,.6,.6,23,2022-02-01,2022-02-01,10:10:29,10:14:40,N,Y,Round Trip,Houston BCycle
25970828,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01467,Standard,HQ,HQ,1,0,0,N,.1,.1,5,2022-02-01,2022-02-01,13:37:54,13:38:10,N,Y,Round Trip,Houston BCycle
25970834,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,11203,Standard,HQ,Ready Bike Warehouse,4,0,0,N,.6,.6,23,2022-02-01,2022-02-01,13:38:57,13:42:18,N,Y,One Way,Houston BCycle
26001532,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,20981,Standard,Saint Arnold Brewing Company,Ready Bike Warehouse,1249,0,0,N,18.0,17.1,720,2022-02-09,2022-02-10,18:06:45,14:55:03,Y,Y,One Way,Houston BCycle
26082550,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,14193,Standard,Guadalupe Park Plaza,Guadalupe Park Plaza,1,0,0,N,.1,.1,5,2022-02-28,2022-02-28,13:26:46,13:27:19,N,Y,Round Trip,Houston BCycle
26082785,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,241 SA,Standard,Lamar & Caroline,Lamar & Caroline,0,0,0,N,.0,.0,0,2022-02-28,2022-02-28,14:02:36,14:02:43,N,Y,Round Trip,Houston BCycle
26082779,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,11198,Standard,Lamar & Caroline,Lamar & Caroline,0,0,0,N,.0,.0,0,2022-02-28,2022-02-28,14:02:11,14:02:18,N,Y,Round Trip,Houston BCycle
26082781,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,12823 D,Standard,Lamar & Caroline,Lamar & Caroline,0,0,0,N,.0,.0,0,2022-02-28,2022-02-28,14:02:23,14:02:31,N,Y,Round Trip,Houston BCycle
26001534,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,22342,Standard,Saint Arnold Brewing Company,Houston BCycle Warehouse,2709,0,0,N,18.0,17.1,720,2022-02-09,2022-02-11,18:07:04,15:16:31,Y,Y,One Way,Houston BCycle
25975941,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,324,Standard,Rice University West Lot,Ready Bike Warehouse,1,0,0,N,.1,.1,5,2022-02-03,2022-02-03,09:01:54,09:02:10,N,Y,One Way,Houston BCycle
25977782,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01514,Standard,S Braeswood & Linkmeadow METRO Bus,Houston BCycle Warehouse,1295,0,0,N,18.0,17.1,720,2022-02-04,2022-02-05,12:25:36,10:00:11,Y,Y,One Way,Houston BCycle
26043950,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,11295,Standard,HQ,Sabine Bridge,394,0,0,N,18.0,17.1,720,2022-02-19,2022-02-19,08:49:58,15:23:40,Y,Y,One Way,Houston BCycle
26043952,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,11234,Standard,HQ,Sabine Bridge,394,0,0,N,18.0,17.1,720,2022-02-19,2022-02-19,08:50:22,15:24:18,Y,Y,One Way,Houston BCycle
26063399,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01986,Standard,Amherst & Kelvin,Customer Serive Virtual Dock,1163,0,0,N,18.0,17.1,720,2022-02-22,2022-02-23,13:33:14,08:56:24,Y,Y,One Way,Houston BCycle
26062851,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,21110,Standard,BioScience Research Collaborative,BioScience Research Collaborative,0,0,0,N,.0,.0,0,2022-02-22,2022-02-22,10:03:45,10:03:45,N,Y,Round Trip,Houston BCycle
26068709,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01770,Standard,HQ,HQ,0,0,0,N,.0,.0,0,2022-02-24,2022-02-24,16:06:00,16:06:47,N,Y,Round Trip,Houston BCycle
26068717,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01770,Standard,HQ,HQ,0,0,0,N,.0,.0,0,2022-02-24,2022-02-24,16:06:47,16:06:47,N,Y,Round Trip,Houston BCycle
26068721,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,01770,Standard,HQ,HQ,0,0,0,N,.0,.0,0,2022-02-24,2022-02-24,16:07:20,16:07:20,N,Y,Round Trip,Houston BCycle
26069972,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,324,Standard,Rice University Gibbs Recreation & Wellness Center,Ready Bike Warehouse,2,0,0,N,.3,.3,12,2022-02-25,2022-02-25,09:39:34,09:41:17,N,Y,One Way,Houston BCycle
26083052,Houston BCycle,2576516,Maintenance,,,,UNITED STATES,,014,Standard,Dallas & St Emmanuel,Dallas & St Emmanuel,1,0,0,N,.1,.1,5,2022-02-28,2022-02-28,14:33:58,14:34:09,N,Y,Round Trip,Houston BCycle
26014942,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,14215,Standard,Main & Dallas,Main & Dallas,1,0,0,N,.1,.1,5,2022-02-12,2022-02-12,15:59:38,16:00:13,N,Y,Round Trip,Houston BCycle
26014972,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,01625,Standard,Main & Dallas,Louisiana & Walker,482,0,0,N,18.0,17.1,720,2022-02-12,2022-02-13,16:06:19,00:08:45,Y,Y,One Way,Houston BCycle
25995279,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,01514,Standard,TMC Garage 2,TMC Garage 2,0,0,0,N,.0,.0,0,2022-02-08,2022-02-08,19:37:16,19:37:33,N,Y,Round Trip,Houston BCycle
25995169,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,11244,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-08,2022-02-08,19:07:41,19:07:41,N,Y,Round Trip,Houston BCycle
25995175,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,560,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-08,2022-02-08,19:08:14,19:08:14,N,Y,Round Trip,Houston BCycle
25995187,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,156 R3,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-08,2022-02-08,19:12:30,19:12:30,N,Y,Round Trip,Houston BCycle
25995188,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,560,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-08,2022-02-08,19:12:33,19:12:33,N,Y,Round Trip,Houston BCycle
26019710,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,20995,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,1006,0,0,N,18.0,17.1,720,2022-02-13,2022-02-14,17:18:19,10:04:30,Y,Y,One Way,Houston BCycle
26019732,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,436,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,1003,0,0,N,18.0,17.1,720,2022-02-13,2022-02-14,17:21:11,10:04:40,Y,Y,One Way,Houston BCycle
26019751,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,260 SA,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,1002,0,0,N,18.0,17.1,720,2022-02-13,2022-02-14,17:22:56,10:04:46,Y,Y,One Way,Houston BCycle
26078803,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,325 FW,Standard,Sabine Bridge,Sabine Bridge,0,0,0,N,.0,.0,0,2022-02-27,2022-02-27,16:19:45,16:19:56,N,Y,Round Trip,Houston BCycle
26078705,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,325 FW,Standard,Sabine Bridge,Sabine Bridge,3,0,0,N,.5,.4,18,2022-02-27,2022-02-27,16:08:32,16:11:06,N,Y,Round Trip,Houston BCycle
26078728,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,325 FW,Standard,Sabine Bridge,Sabine Bridge,0,0,0,N,.0,.0,0,2022-02-27,2022-02-27,16:11:06,16:11:07,N,Y,Round Trip,Houston BCycle
26078729,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,325 FW,Standard,Sabine Bridge,Sabine Bridge,6,0,0,N,.9,.9,36,2022-02-27,2022-02-27,16:11:07,16:17:38,N,Y,Round Trip,Houston BCycle
26078734,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,786 FW,Standard,Sabine Bridge,Sabine Bridge,0,0,0,N,.0,.0,0,2022-02-27,2022-02-27,16:11:49,16:11:49,N,Y,Round Trip,Houston BCycle
26078735,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,786 FW,Standard,Sabine Bridge,Eleanor Tinsley Park,479,0,0,N,18.0,17.1,720,2022-02-27,2022-02-28,16:11:49,00:10:50,Y,Y,One Way,Houston BCycle
26078694,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,341,Standard,Sabine Bridge,Sabine Bridge,0,0,0,N,.0,.0,0,2022-02-27,2022-02-27,16:07:08,16:07:17,N,Y,Round Trip,Houston BCycle
26074705,Houston BCycle,2814823,Maintenance,,,,UNITED STATES,,01653,Standard,Rice University Cambridge Office Building,TMC Garage 8,192,0,0,N,18.0,17.1,720,2022-02-26,2022-02-26,16:31:33,19:43:06,Y,Y,One Way,Houston BCycle
26068725,Houston BCycle,2858215,Maintenance,,,,UNITED STATES,,02297,Standard,Mason Park,Mason Park,0,0,0,N,.0,.0,0,2022-02-24,2022-02-24,16:08:40,16:08:50,N,Y,Round Trip,Houston BCycle
25983942,Houston BCycle,2880093,Maintenance,,,,UNITED STATES,,01649,Standard,Hermann Park Bill Coats Bridge @ Almeda,Centennial Gardens,10,0,0,N,1.5,1.4,59,2022-02-06,2022-02-06,12:45:23,12:55:55,N,Y,One Way,Houston BCycle
26038988,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,391,Standard,Centennial Gardens,Rice University Gibbs Recreation & Wellness Center,57,0,0,N,8.6,8.1,342,2022-02-18,2022-02-18,07:59:29,08:56:14,Y,Y,One Way,Houston BCycle
26038989,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01636,Standard,Centennial Gardens,Centennial Gardens,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,08:00:22,08:00:22,N,Y,Round Trip,Houston BCycle
26038993,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,14145,Standard,Centennial Gardens,Centennial Gardens,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,08:01:11,08:01:11,N,Y,Round Trip,Houston BCycle
26038994,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,11180,Standard,Centennial Gardens,Rice University West Lot,51,0,0,N,7.7,7.3,306,2022-02-18,2022-02-18,08:01:47,08:52:17,Y,Y,One Way,Houston BCycle
26038995,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,545 R2,Standard,Centennial Gardens,Centennial Gardens,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,08:01:57,08:01:57,N,Y,Round Trip,Houston BCycle
26038997,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01680,Standard,Centennial Gardens,Rice University West Lot,50,0,0,N,7.5,7.1,300,2022-02-18,2022-02-18,08:02:36,08:52:19,Y,Y,One Way,Houston BCycle
26039706,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,11308,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,11:12:00,11:12:00,N,Y,Round Trip,Houston BCycle
26039715,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01550,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,11:13:07,11:13:07,N,Y,Round Trip,Houston BCycle
26039718,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,02090,Standard,Rice University South Servery,Rice University South Servery,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,11:13:32,11:13:32,N,Y,Round Trip,Houston BCycle
26039725,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01714,Standard,Rice University South Servery,Meyerland JCC,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,11:14:18,11:14:18,N,Y,One Way,Houston BCycle
26039729,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01622,Standard,Rice University South Servery,Meyerland JCC,0,0,0,N,.0,.0,0,2022-02-18,2022-02-18,11:14:41,11:14:41,N,Y,One Way,Houston BCycle
26039382,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,20992 MFAH,Standard,Hermann Park Bill Coats Bridge @ Almeda,TMC Dryden METRORail,29,0,0,N,4.4,4.1,174,2022-02-18,2022-02-18,10:02:30,10:31:00,N,Y,One Way,Houston BCycle
26039388,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,059,Standard,Hermann Park Bill Coats Bridge @ Almeda,TMC Dryden METRORail,28,0,0,N,4.2,4.0,167,2022-02-18,2022-02-18,10:03:04,10:31:26,N,Y,One Way,Houston BCycle
26039394,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,311,Standard,Hermann Park Bill Coats Bridge @ Almeda,TMC Dryden METRORail,27,0,0,N,4.1,3.8,162,2022-02-18,2022-02-18,10:04:07,10:31:51,N,Y,One Way,Houston BCycle
26039397,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,278,Standard,Hermann Park Bill Coats Bridge @ Almeda,Hermann Park/Rice U METROrail,42,0,0,N,6.3,6.0,252,2022-02-18,2022-02-18,10:04:31,10:46:25,Y,Y,One Way,Houston BCycle
26039400,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,590,Standard,Hermann Park Bill Coats Bridge @ Almeda,Hermann Park/Rice U METROrail,41,0,0,N,6.2,5.8,246,2022-02-18,2022-02-18,10:05:10,10:46:05,Y,Y,One Way,Houston BCycle
26024968,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,601,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,863,0,0,N,18.0,17.1,720,2022-02-14,2022-02-15,18:56:28,09:19:22,Y,Y,One Way,Houston BCycle
26024973,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,02266,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,861,0,0,N,18.0,17.1,720,2022-02-14,2022-02-15,18:58:10,09:19:33,Y,Y,One Way,Houston BCycle
26024954,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,01635,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,865,0,0,N,18.0,17.1,720,2022-02-14,2022-02-15,18:54:00,09:19:10,Y,Y,One Way,Houston BCycle
26024962,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,02297,Standard,Hermann Park Bill Coats Bridge @ Almeda,Houston BCycle Warehouse,864,0,0,N,18.0,17.1,720,2022-02-14,2022-02-15,18:55:53,09:19:16,Y,Y,One Way,Houston BCycle
26025948,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,12748,Standard,TMC Smith Lands METRORail Parking Lot,Houston BCycle Warehouse,7,0,0,N,1.0,1.0,41,2022-02-15,2022-02-15,08:48:30,08:55:07,N,Y,One Way,Houston BCycle
26025959,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,372 FW,Standard,TMC Smith Lands METRORail Parking Lot,Houston BCycle Warehouse,31,0,0,N,4.6,4.4,185,2022-02-15,2022-02-15,08:49:52,09:20:33,Y,Y,One Way,Houston BCycle
26025976,Houston BCycle,3284341,Maintenance,,,,UNITED STATES,,359,Standard,TMC Smith Lands METRORail Parking Lot,Houston BCycle Warehouse,2,0,0,N,.3,.3,12,2022-02-15,2022-02-15,08:52:22,08:54:41,N,Y,One Way,Houston BCycle
