TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
19230764,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01892,Standard,Market Square,West Gray & Baldwin,15,0,0,N,2.0,1.9,80,2019-01-29,2019-01-29,17:05:20,17:20:25,N,Y,One Way,Houston BCycle
19195985,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,02316,Standard,Lamar & Milam,West Gray & Baldwin,48,0,0,N,7.0,6.7,280,2019-01-17,2019-01-17,15:56:36,16:44:30,Y,Y,One Way,Houston BCycle
19208202,Houston BCycle,208342,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,12793,Standard,West Gray & Baldwin,Clay & Smith,5,0,0,N,.0,.0,0,2019-01-22,2019-01-22,07:22:56,07:27:59,N,Y,One Way,Houston BCycle
19233950,Houston BCycle,208675,RFID Card Member,Katy,TX,77494,UNITED STATES,Annual Membership,059,Standard,La Branch & Lamar,METRO Transit Center ,7,0,0,N,1.0,1.0,40,2019-01-30,2019-01-30,17:03:55,17:10:24,N,Y,One Way,Houston BCycle
19163668,Houston BCycle,212491,RFID Card Member,Houston,TX,77025,UNITED STATES,Annual Membership,482,Standard,Jackson Hill & Memorial Dr.,Clay & Smith,46,0,0,N,6.0,5.7,240,2019-01-07,2019-01-07,11:30:04,12:16:32,Y,Y,One Way,Houston BCycle
19208769,Houston BCycle,220781,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01721,Standard,Jackson Hill & Memorial Dr.,Clay & Smith,55,0,0,N,8.0,7.6,320,2019-01-22,2019-01-22,11:04:22,11:59:12,Y,Y,One Way,Houston BCycle
19174737,Houston BCycle,220781,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01665,Standard,Clay & Smith,Jackson Hill & Memorial Dr.,12,0,0,N,1.0,1.0,40,2019-01-10,2019-01-10,11:50:14,12:02:45,N,Y,One Way,Houston BCycle
19171331,Houston BCycle,220781,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,01748,Standard,Spotts Park,Clay & Smith,38,0,0,N,5.0,4.8,200,2019-01-09,2019-01-09,11:29:04,12:07:34,Y,Y,One Way,Houston BCycle
19219108,Houston BCycle,253478,RFID Card Member,,,77007,UNITED STATES,Annual Membership,01905,Standard,Sabine Bridge ,Main & Dallas,6,0,0,N,.0,.0,0,2019-01-26,2019-01-26,08:38:13,08:44:33,N,Y,One Way,Houston BCycle
19229805,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,509,Standard,Tellepsen YMCA,Clay & Smith,3,0,0,N,.0,.0,0,2019-01-29,2019-01-29,11:47:51,11:50:15,N,Y,One Way,Houston BCycle
19235587,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,01860,Standard,Tellepsen YMCA,Clay & Smith,2,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:57:08,11:59:09,N,Y,One Way,Houston BCycle
19163714,Houston BCycle,254008,RFID Card Member,Katy,TX,77450,UNITED STATES,Annual Membership,400,Standard,Tellepsen YMCA,Clay & Smith,3,0,0,N,.0,.0,0,2019-01-07,2019-01-07,11:38:53,11:41:15,N,Y,One Way,Houston BCycle
19198922,Houston BCycle,267834,RFID Card Member,Houston,TX,77023,UNITED STATES,Annual Membership,436,Standard,Lamar & Milam,Tellepsen YMCA,4,0,0,N,.0,.0,0,2019-01-18,2019-01-18,16:12:40,16:16:38,N,Y,One Way,Houston BCycle
19196137,Houston BCycle,273109,RFID Card Member,The Woodlands,TX,77393,UNITED STATES,Annual Membership,01764,Standard,La Branch & Lamar,Lamar & Milam,6,0,0,N,.0,.0,0,2019-01-17,2019-01-17,16:34:07,16:40:29,N,Y,One Way,Houston BCycle
19216300,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,02334,Standard,Sabine Bridge ,City Hall,7,0,0,N,1.0,1.0,40,2019-01-25,2019-01-25,08:56:40,09:03:05,N,Y,One Way,Houston BCycle
19216672,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,02334,Standard,City Hall,Sabine Bridge ,3,0,0,N,.0,.0,0,2019-01-25,2019-01-25,11:11:20,11:14:54,N,Y,One Way,Houston BCycle
19178006,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,02038,Standard,Sabine Bridge ,Houston B-cycle Warehouse,95,5,0,Y,14.0,13.3,560,2019-01-11,2019-01-11,12:32:33,14:07:04,Y,Y,One Way,Houston BCycle
19164292,Houston BCycle,319353,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,01576,Standard,City Hall,Sabine Bridge ,4,0,0,N,.0,.0,0,2019-01-07,2019-01-07,13:57:03,14:01:35,N,Y,One Way,Houston BCycle
19203001,Houston BCycle,326770,RFID Card Member,Houston,TX,77003,UNITED STATES,Annual Membership,222 PCC,Standard,1919 Runnels,Crawford Island,15,0,0,N,2.0,1.9,80,2019-01-20,2019-01-20,11:23:48,11:38:18,N,Y,One Way,Houston BCycle
19216795,Houston BCycle,399235,RFID Card Member,Houston,TX,77062,UNITED STATES,Annual Membership,12835,Standard,Elgin & Smith,Menil Collection/Alabama & Mulberry,61,0,3.24,N,9.0,8.6,360,2019-01-25,2019-01-25,11:53:41,12:54:01,Y,Y,One Way,Houston BCycle
19186728,Houston BCycle,466361,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,609,Standard,McKinney & Caroline,La Branch & Lamar,2,0,0,N,.0,.0,0,2019-01-14,2019-01-14,15:16:29,15:18:09,N,Y,One Way,Houston BCycle
19168769,Houston BCycle,466361,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,556,Standard,McKinney & Caroline,24ELEVEN WASHINGTON ,16,0,0,N,2.0,1.9,80,2019-01-08,2019-01-08,15:46:13,16:02:29,N,Y,One Way,Houston BCycle
19170747,Houston BCycle,466361,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,460,Standard,24ELEVEN WASHINGTON ,McKinney & Caroline,16,0,0,N,2.0,1.9,80,2019-01-09,2019-01-09,09:00:43,09:16:56,N,Y,One Way,Houston BCycle
19208723,Houston BCycle,466361,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,403,Standard,McKinney & Caroline,METRO Transit Center ,5,0,0,N,.0,.0,0,2019-01-22,2019-01-22,10:52:52,10:57:50,N,Y,One Way,Houston BCycle
19198945,Houston BCycle,475133,RFID Card Member,Houston,TX,77019,UNITED STATES,Monthly Membership,396,Standard,Lost Lake,UHD/Main & Franklin,28,0,0,N,4.0,3.8,160,2019-01-18,2019-01-18,16:19:01,16:47:37,N,Y,One Way,Houston BCycle
19145062,Houston BCycle,597156,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,01481,Standard,MFAH/Fannin & Binz,Main & Wichita St,20,0,0,N,3.0,2.9,120,2019-01-01,2019-01-01,17:10:55,17:30:11,N,Y,One Way,Houston BCycle
19166184,Houston BCycle,597156,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,01699,Standard,METRO Transit Center ,Ensemble/HCC Station,17,0,0,N,2.0,1.9,80,2019-01-07,2019-01-07,20:42:06,20:59:43,N,Y,One Way,Houston BCycle
19226433,Houston BCycle,618397,RFID Card Member,houston,TX,77002,UNITED STATES,Annual Membership,631,Standard,McKinney & Caroline,Market Square,6,0,0,N,.0,.0,0,2019-01-28,2019-01-28,12:14:29,12:20:10,N,Y,One Way,Houston BCycle
19235072,Houston BCycle,661658,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,01721,Standard,Elgin & Smith,Ensemble/HCC Station,3,0,0,N,.0,.0,0,2019-01-31,2019-01-31,09:13:02,09:16:27,N,Y,One Way,Houston BCycle
19227346,Houston BCycle,661658,RFID Card Member,Houston,TX,77006,UNITED STATES,Spring Student/Staff Membership,01826,Standard,UTMDA 1MC Bertner & Braeswood,TMC Transit Center,5,0,0,N,.0,.0,0,2019-01-28,2019-01-28,16:46:15,16:51:44,N,Y,One Way,Houston BCycle
19234096,Houston BCycle,832724,RFID Card Member,Pearland,TX,77581,UNITED STATES,Monthly Membership,436,Standard,McKinney & Caroline,Tellepsen YMCA,8,0,0,N,1.0,1.0,40,2019-01-30,2019-01-30,17:46:05,17:54:43,N,Y,One Way,Houston BCycle
19144484,Houston BCycle,934274,RFID Card Member,Houston,TX,77054,UNITED STATES,Fall Student/Staff Membership,01659,Standard,UTHSC Housing & Rec Center,Rice University Gibbs Recreation & Wellness Center,23,0,0,N,3.0,2.9,120,2019-01-01,2019-01-01,14:32:25,14:55:09,N,Y,One Way,Houston BCycle
19167395,Houston BCycle,987055,RFID Card Member,Houston,TX,77004,UNITED STATES,Annual Membership,02268,Standard,Centennial Gardens,Rice University Duncan Hall,40,0,0,N,5.0,4.8,200,2019-01-08,2019-01-08,10:58:32,11:38:56,Y,Y,One Way,Houston BCycle
19167561,Houston BCycle,987060,RFID Card Member,Houston,TX,77004,UNITED STATES,Annual Membership,01557,Standard,Rice University Duncan Hall,Rice University Gibbs Recreation & Wellness Center,9,0,0,N,1.0,1.0,40,2019-01-08,2019-01-08,11:39:16,11:48:24,N,Y,One Way,Houston BCycle
19198255,Houston BCycle,1067025,RFID Card Member,Houston,TX,77005,UNITED STATES,Spring Student/Staff Membership,407,Standard,Rice University West Lot,Rice University Duncan Hall,5,0,0,N,.0,.0,0,2019-01-18,2019-01-18,12:38:34,12:43:29,N,Y,One Way,Houston BCycle
19212430,Houston BCycle,1102731,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,01917,Standard,Taft & Fairview,Ensemble/HCC Station,9,0,0,N,1.0,1.0,40,2019-01-23,2019-01-23,16:54:32,17:03:35,N,Y,One Way,Houston BCycle
19193217,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02154,Standard,Baldwin Park,Baldwin Park,0,0,0,N,.0,.0,0,2019-01-16,2019-01-16,18:23:30,18:23:45,N,Y,Round Trip,Houston BCycle
19193206,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02328,Standard,Baldwin Park,Baldwin Park,1,0,0,N,.0,.0,0,2019-01-16,2019-01-16,18:22:41,18:23:00,N,Y,Round Trip,Houston BCycle
19193207,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01730,Standard,Baldwin Park,Baldwin Park,1,0,0,N,.0,.0,0,2019-01-16,2019-01-16,18:22:45,18:23:05,N,Y,Round Trip,Houston BCycle
19193212,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01903,Standard,Baldwin Park,Houston B-cycle Warehouse,274,0,0,N,18.0,17.1,720,2019-01-16,2019-01-16,18:23:17,22:57:43,Y,Y,One Way,Houston BCycle
19192392,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01924,Standard,TSU Student Center East,TSU Student Center West,1,0,0,N,.0,.0,0,2019-01-16,2019-01-16,15:02:50,15:03:49,N,Y,One Way,Houston BCycle
19192395,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01923,Standard,TSU Student Center West,TSU Student Center West,1,0,0,N,.0,.0,0,2019-01-16,2019-01-16,15:03:56,15:04:02,N,Y,Round Trip,Houston BCycle
19192397,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02031,Standard,TSU Student Center West,TSU Student Center West,0,0,0,N,.0,.0,0,2019-01-16,2019-01-16,15:04:14,15:04:25,N,Y,Round Trip,Houston BCycle
19203049,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01928,Standard,Crawford Island,Lamar & Crawford,1572,0,0,N,18.0,17.1,720,2019-01-20,2019-01-21,11:38:07,13:50:56,Y,Y,One Way,Houston BCycle
19203057,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,156,Standard,Crawford Island,Lamar & Crawford,1568,0,0,N,18.0,17.1,720,2019-01-20,2019-01-21,11:41:37,13:49:34,Y,Y,One Way,Houston BCycle
19202885,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02303,Standard,Crawford Island,Crawford Island,8,0,0,N,1.0,1.0,40,2019-01-20,2019-01-20,10:57:40,11:05:22,N,Y,Round Trip,Houston BCycle
19235500,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:30:25,11:30:33,N,Y,Round Trip,Houston BCycle
19235503,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:30:48,11:30:56,N,Y,Round Trip,Houston BCycle
19235506,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,1,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:30:58,11:31:06,N,Y,Round Trip,Houston BCycle
19235507,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:31:09,11:31:18,N,Y,Round Trip,Houston BCycle
19235509,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:31:21,11:31:29,N,Y,Round Trip,Houston BCycle
19235510,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:31:31,11:31:42,N,Y,Round Trip,Houston BCycle
19235511,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:31:45,11:31:52,N,Y,Round Trip,Houston BCycle
19235514,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:32:07,11:32:14,N,Y,Round Trip,Houston BCycle
19235524,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,02234,Standard,Memorial Park Running Center,Memorial Park Running Center,1,0,0,N,.0,.0,0,2019-01-31,2019-01-31,11:32:59,11:33:07,N,Y,Round Trip,Houston BCycle
19236361,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01798,Standard,Taft & Fairview,Memorial Park Picnic Loop,24,0,0,N,3.0,2.9,120,2019-01-31,2019-01-31,16:17:27,16:41:58,N,Y,One Way,Houston BCycle
19236363,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01802,Standard,Taft & Fairview,Memorial Park Picnic Loop,24,0,0,N,3.0,2.9,120,2019-01-31,2019-01-31,16:17:40,16:41:22,N,Y,One Way,Houston BCycle
19236460,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,460,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,16:41:29,16:41:42,N,Y,Round Trip,Houston BCycle
19236468,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01798,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,16:42:20,16:42:38,N,Y,Round Trip,Houston BCycle
19236472,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,424,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,0,0,0,N,.0,.0,0,2019-01-31,2019-01-31,16:42:46,16:42:51,N,Y,Round Trip,Houston BCycle
19236475,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,04718 2.0,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,3,0,0,N,.0,.0,0,2019-01-31,2019-01-31,16:43:02,16:46:39,N,Y,Round Trip,Houston BCycle
19236501,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,070,Standard,Memorial Park Running Center,Houston B-cycle Warehouse,238,0,0,N,18.0,17.1,720,2019-01-31,2019-01-31,16:49:45,20:47:49,Y,Y,One Way,Houston BCycle
19236506,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,01898,Standard,Memorial Park Running Center,Houston B-cycle Warehouse,237,0,0,N,18.0,17.1,720,2019-01-31,2019-01-31,16:51:04,20:48:08,Y,Y,One Way,Houston BCycle
19153877,Houston BCycle,1112542,Maintenance,,,,UNITED STATES,,458,Standard,Menil Collection/Alabama & Mulberry,Menil Collection/Alabama & Mulberry,0,0,0,N,.0,.0,0,2019-01-04,2019-01-04,19:11:00,19:11:10,N,Y,Round Trip,Houston BCycle
19153721,Houston BCycle,1115921,RFID Card Member,Pearland,TX,77584,UNITED STATES,Annual Membership,01557,Standard,McKinney & Caroline,Ensemble/HCC Station,13,0,0,N,1.0,1.0,40,2019-01-04,2019-01-04,18:27:32,18:40:33,N,Y,One Way,Houston BCycle
19226639,Houston BCycle,1130679,RFID Card Member,Houston,TX,77018,UNITED STATES,Monthly Membership,01462,Standard,UHD/Main & Franklin,Market Square,39,0,0,N,5.0,4.8,200,2019-01-28,2019-01-28,13:10:47,13:49:11,Y,Y,One Way,Houston BCycle
19202457,Houston BCycle,1182294,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,01724,Standard,Taft & Fairview,Crawford Island,24,0,0,N,3.3,3.1,131,2019-01-20,2019-01-20,05:56:46,06:20:24,N,Y,One Way,Houston BCycle
19218421,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,497,Standard,Spotts Park,Smith & Capitol,42,0,0,N,6.0,5.7,240,2019-01-25,2019-01-25,18:43:57,19:25:05,Y,Y,One Way,Houston BCycle
19221750,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,02261,Standard,Spotts Park,Smith & Capitol,39,0,0,N,5.0,4.8,200,2019-01-26,2019-01-26,19:13:58,19:52:14,Y,Y,One Way,Houston BCycle
19227432,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,02468,Standard,Spotts Park,Spotts Park,58,0,0,N,8.0,7.6,320,2019-01-28,2019-01-28,17:10:30,18:08:56,Y,Y,Round Trip,Houston BCycle
19233967,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,437,Standard,Spotts Park,Spotts Park,58,0,0,N,8.0,7.6,320,2019-01-30,2019-01-30,17:08:50,18:06:14,Y,Y,Round Trip,Houston BCycle
19215762,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,497,Standard,Spotts Park,Spotts Park,57,0,0,N,8.0,7.6,320,2019-01-24,2019-01-24,19:53:04,20:50:23,Y,Y,Round Trip,Houston BCycle
19154162,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,01462,Standard,Smith & Capitol,Spotts Park,24,0,0,N,3.0,2.9,120,2019-01-04,2019-01-04,22:03:26,22:27:01,N,Y,One Way,Houston BCycle
19184976,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,02334,Standard,Smith & Capitol,Spotts Park,20,0,0,N,3.0,2.9,120,2019-01-13,2019-01-13,21:43:24,22:03:31,N,Y,One Way,Houston BCycle
19169599,Houston BCycle,1196479,RFID Card Member,Houston,TX,77007,UNITED STATES,Monthly Membership,02356,Standard,Jackson Hill & Memorial Dr.,Jackson Hill & Memorial Dr.,1,0,0,N,.0,.0,0,2019-01-08,2019-01-08,18:13:34,18:14:50,N,Y,Round Trip,Houston BCycle
19154403,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,02303,Standard,UH TDECU Cullen & Cougar Place,Jackson Hill & Memorial Dr.,681,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:05:48,19:26:49,Y,Y,One Way,Houston BCycle
19154406,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,02335,Standard,UH TDECU Cullen & Cougar Place,McKinney & Caroline,711,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:07:56,19:58:36,Y,Y,One Way,Houston BCycle
19154407,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,01666,Standard,UH TDECU Cullen & Cougar Place,UH TDECU Cullen & Cougar Place,1,0,0,N,.0,.0,0,2019-01-05,2019-01-05,08:07:59,08:08:19,N,Y,Round Trip,Houston BCycle
19154408,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,02338,Standard,UH TDECU Cullen & Cougar Place,Jackson Hill & Memorial Dr.,676,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:09:02,19:25:53,Y,Y,One Way,Houston BCycle
19154409,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,273 PCC,Standard,UH TDECU Cullen & Cougar Place,Jackson Hill & Memorial Dr.,677,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:09:05,19:26:49,Y,Y,One Way,Houston BCycle
19154410,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,02017,Standard,UH TDECU Cullen & Cougar Place,Jackson Hill & Memorial Dr.,675,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:10:36,19:25:14,Y,Y,One Way,Houston BCycle
19154396,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,460,Standard,UH TDECU Cullen & Cougar Place,Jackson Hill & Memorial Dr.,684,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:03:07,19:27:54,Y,Y,One Way,Houston BCycle
19154465,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,01870,Standard,La Branch & Lamar,TSU Student Center West,697,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:52:55,20:29:34,Y,Y,One Way,Houston BCycle
19154467,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,02204,Standard,La Branch & Lamar,McKinney & Caroline,666,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:54:07,20:00:49,Y,Y,One Way,Houston BCycle
19154470,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,01872,Standard,La Branch & Lamar,Jackson Hill & Memorial Dr.,635,0,0,N,18.0,17.1,720,2019-01-05,2019-01-05,08:54:51,19:29:08,Y,Y,One Way,Houston BCycle
19163722,Houston BCycle,1214991,Maintenance,,,,UNITED STATES,,412,Standard,Lost Lake,Houston B-cycle Warehouse,76,0,0,N,11.0,10.5,440,2019-01-07,2019-01-07,11:41:14,12:57:08,Y,Y,One Way,Houston BCycle
19227724,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,02305,Standard,Rice University Gibbs Recreation & Wellness Center,Rice University Greenbriar Lot,5,0,0,N,.0,.0,0,2019-01-28,2019-01-28,18:26:59,18:31:05,N,Y,One Way,Houston BCycle
19212390,Houston BCycle,1263002,RFID Card Member,Houston,TX,77098,UNITED STATES,Spring Student/Staff Membership,02013,Standard,BioScience Research Collaborative ,Rice University South Servery,3,0,0,N,.0,.0,0,2019-01-23,2019-01-23,16:40:03,16:43:58,N,Y,One Way,Houston BCycle
19215341,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,273 PCC,Standard,Milam & Webster,Tellepsen YMCA,13,0,0,N,1.0,1.0,40,2019-01-24,2019-01-24,17:37:37,17:50:27,N,Y,One Way,Houston BCycle
19216901,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,01588,Standard,Crawford Island,UHD/Main & Franklin,11,0,0,N,1.0,1.0,40,2019-01-25,2019-01-25,12:23:30,12:34:20,N,Y,One Way,Houston BCycle
19186808,Houston BCycle,1319627,RFID Card Member,HOUSTON,TX,77279,UNITED STATES,Annual Membership,02057,Standard,Health Museum,Health Museum,0,0,0,N,.0,.0,0,2019-01-14,2019-01-14,15:44:29,15:44:43,N,Y,Round Trip,Houston BCycle
19153965,Houston BCycle,1331134,Maintenance,,,,UNITED STATES,,457,Standard,Woodland Park,Bobcat Teddy's,141,0,0,N,18.0,17.1,720,2019-01-04,2019-01-04,19:40:29,22:01:50,Y,Y,One Way,Houston BCycle
