TripId,UserProgramName,UserId,UserRole,UserCity,UserState,UserZip,UserCountry,MembershipType,Bike,BikeType,CheckoutKioskName,ReturnKioskName,DurationMins,AdjustedDurationMins,UsageFee,AdjustmentFlag,Distance,EstimatedCarbonOffset,EstimatedCaloriesBurned,CheckoutDateLocal,ReturnDateLocal,CheckoutTimeLocal,ReturnTimeLocal,TripOver30Mins,LocalProgramFlag,TripRouteCategory,TripProgramName
28836003,Houston BCycle,1497631,RFID Card Member,Houston ,TX,77093,UNITED STATES,Monthly Membership,01902,Standard,The Exchange @ Hardy Yards,The Exchange @ Hardy Yards,36,0,0,N,5.4,5.1,216,2023-02-05,2023-02-05,12:36:33,13:12:27,Y,Y,Round Trip,Houston BCycle
28864871,Houston BCycle,1497652,RFID Card Member,Houston,TX,77093,UNITED STATES,Monthly Membership,20922,Standard,Taft & Fairview,Spotts Park,92,0,3.24,N,13.8,13.1,552,2023-02-10,2023-02-10,14:27:12,15:59:58,Y,Y,One Way,Houston BCycle
28858897,Houston BCycle,1529675,RFID Card Member,Humble,TX,77346,UNITED STATES,Annual Membership,241 SA,Standard,Main & Dallas,Lamar & Caroline,2,0,0,N,.3,.3,12,2023-02-09,2023-02-09,13:47:17,13:49:57,N,Y,One Way,Houston BCycle
28970129,Houston BCycle,1529675,RFID Card Member,Humble,TX,77346,UNITED STATES,Annual Membership,629,Standard,Main & Dallas,Main & Dallas,37,0,0,N,5.5,5.3,221,2023-02-28,2023-02-28,16:25:58,17:02:00,Y,Y,Round Trip,Houston BCycle
28945008,Houston BCycle,1529675,RFID Card Member,Humble,TX,77346,UNITED STATES,Annual Membership,503 SA,Standard,Main & Dallas,Main & Dallas,35,0,0,N,5.3,5.0,210,2023-02-24,2023-02-24,15:36:11,16:11:18,Y,Y,Round Trip,Houston BCycle
28922386,Houston BCycle,1529675,RFID Card Member,Humble,TX,77346,UNITED STATES,Annual Membership,02271,Standard,Lamar & Milam,Main & Dallas,28,0,0,N,4.2,4.0,167,2023-02-20,2023-02-20,13:57:22,14:25:32,N,Y,One Way,Houston BCycle
28882515,Houston BCycle,1529675,RFID Card Member,Humble,TX,77346,UNITED STATES,Annual Membership,122,Standard,Health Museum,Health Museum,34,0,0,N,5.1,4.8,203,2023-02-13,2023-02-13,15:31:20,16:05:28,Y,Y,Round Trip,Houston BCycle
28846262,Houston BCycle,1585593,RFID Card Member,,,77021,UNITED STATES,Monthly Membership,20937,Standard,Centennial Gardens,Centennial Gardens,90,0,3.24,N,13.5,12.8,540,2023-02-07,2023-02-07,08:40:22,10:10:55,Y,Y,Round Trip,Houston BCycle
28882160,Houston BCycle,1669624,RFID Card Member,Houston,TX,77011,UNITED STATES,Annual Membership,21607,Standard,Market Square,Market Square,0,0,0,N,.0,.0,0,2023-02-13,2023-02-13,14:54:29,14:54:52,N,Y,Round Trip,Houston BCycle
28882412,Houston BCycle,1669624,RFID Card Member,Houston,TX,77011,UNITED STATES,Annual Membership,SB 9,Standard,Market Square,Houston BCycle Warehouse,1,0,0,N,.1,.1,5,2023-02-13,2023-02-13,15:21:25,15:22:07,N,Y,One Way,Houston BCycle
28897122,Houston BCycle,1698632,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,406 R2,Standard,TMC Garage 2,Health Museum,48,0,0,N,7.2,6.8,288,2023-02-15,2023-02-15,22:24:41,23:12:17,Y,Y,One Way,Houston BCycle
28897185,Houston BCycle,1698632,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,406 R2,Standard,Health Museum,Brazos & McGowen,18,0,0,N,2.7,2.6,108,2023-02-15,2023-02-15,23:12:43,23:30:28,N,Y,One Way,Houston BCycle
28971013,Houston BCycle,1702431,RFID Card Member,Houston,TX,77004,UNITED STATES,Annual Membership,359 FW,Standard,TMC Dryden METRORail,Baldwin Park,22,0,0,N,3.3,3.1,131,2023-02-28,2023-02-28,18:05:45,18:27:26,N,Y,One Way,Houston BCycle
28923806,Houston BCycle,1706068,RFID Card Member,Hou,TX,77019,UNITED STATES,Single Trip ,01553,Standard,Lost Lake,Lost Lake,36,0,3.24,N,5.4,5.1,216,2023-02-20,2023-02-20,15:58:50,16:34:55,Y,Y,Round Trip,Houston BCycle
28955393,Houston BCycle,1815979,RFID Card Member,Houston,TX,77080,UNITED STATES,Single Trip ,21173,Standard,Sabine Bridge,Sabine Bridge,29,0,0,N,4.4,4.1,174,2023-02-26,2023-02-26,13:28:46,13:57:28,N,Y,Round Trip,Houston BCycle
28956249,Houston BCycle,1863025,RFID Card Member,Houston,TX,77004,UNITED STATES,Annual Membership,01594,Standard,Baldwin Park,Baldwin Park,59,0,0,N,8.9,8.4,354,2023-02-26,2023-02-26,14:45:05,15:44:24,Y,Y,Round Trip,Houston BCycle
28945804,Houston BCycle,2008019,RFID Card Member,,,77023,UNITED STATES,Monthly Membership,01685,Standard,Convention Center,Convention Center,1,0,0,N,.1,.1,5,2023-02-24,2023-02-24,17:48:54,17:49:45,N,Y,Round Trip,Houston BCycle
28893361,Houston BCycle,2008019,RFID Card Member,,,77023,UNITED STATES,Monthly Membership,02346 ,Standard,Harrisburg & Sampson,Telephone & Eddington,10,0,0,N,1.5,1.4,59,2023-02-15,2023-02-15,14:57:05,15:07:26,N,Y,One Way,Houston BCycle
28844161,Houston BCycle,2008019,RFID Card Member,,,77023,UNITED STATES,Monthly Membership,027,Standard,Harrisburg & Sampson,Telephone & Eddington,10,0,0,N,1.5,1.4,59,2023-02-06,2023-02-06,17:02:24,17:12:55,N,Y,One Way,Houston BCycle
28858685,Houston BCycle,2008019,RFID Card Member,,,77023,UNITED STATES,Monthly Membership,027,Standard,Harrisburg & Sampson,Convention Center,8,0,0,N,1.2,1.1,48,2023-02-09,2023-02-09,13:23:13,13:31:12,N,Y,One Way,Houston BCycle
28835694,Houston BCycle,2099771,RFID Card Member,Houston ,TX,77027,UNITED STATES,Annual Membership,254 B,Standard,Freed Library,Menil Collection/Alabama & Mulberry,7,0,0,N,1.0,1.0,41,2023-02-05,2023-02-05,11:51:39,11:58:26,N,Y,One Way,Houston BCycle
28836839,Houston BCycle,2099771,RFID Card Member,Houston ,TX,77027,UNITED STATES,Annual Membership,254 B,Standard,Eleanor Tinsley Park,Freed Library,24,0,0,N,3.6,3.4,144,2023-02-05,2023-02-05,14:11:51,14:35:26,N,Y,One Way,Houston BCycle
28970446,Houston BCycle,2108540,RFID Card Member,Houston,TX,77007,UNITED STATES,Annual Membership,01733,Standard,Clay & Smith,The Parker @ Memorial,24,0,0,N,3.6,3.4,144,2023-02-28,2023-02-28,17:00:43,17:24:04,N,Y,One Way,Houston BCycle
28940723,Houston BCycle,2142491,RFID Card Member,houston ,TX,77006,UNITED STATES,Single Trip ,02332,Standard,Clay & Smith,Taft & Fairview,12,0,0,N,1.3,1.3,53,2023-02-23,2023-02-23,16:08:00,16:20:41,N,Y,One Way,Houston BCycle
28829640,Houston BCycle,2158449,RFID Card Member,Houston,TX,77080,UNITED STATES,Monthly Membership,01710,Standard,La Branch & Lamar,La Branch & Lamar,1,0,0,N,.1,.1,5,2023-02-04,2023-02-04,10:59:39,11:00:05,N,Y,Round Trip,Houston BCycle
28894732,Houston BCycle,2258965,RFID Card Member,,,77006,UNITED STATES,Annual Membership,02336,Standard,Westheimer & Waugh,Taft & Fairview,6,0,0,N,.9,.9,36,2023-02-15,2023-02-15,16:15:18,16:21:28,N,Y,One Way,Houston BCycle
28849611,Houston BCycle,2261060,RFID Card Member,houston,TX,77021,UNITED STATES,Annual Membership,02234,Standard,Centennial Gardens,Centennial Gardens,56,0,0,N,8.4,8.0,336,2023-02-07,2023-02-07,16:48:19,17:44:24,Y,Y,Round Trip,Houston BCycle
28952399,Houston BCycle,2269848,RFID Card Member,Houston,TX,77506,UNITED STATES,Single Trip ,21173,Standard,Eleanor Tinsley Park,Eleanor Tinsley Park,79,0,6.48,N,11.8,11.3,473,2023-02-25,2023-02-25,21:04:07,22:23:33,Y,Y,Round Trip,Houston BCycle
28967195,Houston BCycle,2291995,RFID Card Member,Houston ,TX,77045,UNITED STATES,Monthly Membership,01749,Standard,Centennial Gardens,Centennial Gardens,29,0,0,N,4.4,4.1,174,2023-02-28,2023-02-28,10:48:36,11:17:28,N,Y,Round Trip,Houston BCycle
28966138,Houston BCycle,2384809,RFID Card Member,Houston,TX,77006,UNITED STATES,Annual Membership,02070,Standard,Westheimer & Waugh,Westheimer & Waugh,29,0,0,N,4.4,4.1,174,2023-02-28,2023-02-28,06:10:55,06:39:46,N,Y,Round Trip,Houston BCycle
28829786,Houston BCycle,2384843,RFID Card Member,Houston,TX,77002,UNITED STATES,Annual Membership,106,Standard,Westheimer & Waugh,Lamar & Bagby,26,0,0,N,3.9,3.7,156,2023-02-04,2023-02-04,11:28:17,11:54:25,N,Y,One Way,Houston BCycle
28846975,Houston BCycle,2386527,RFID Card Member,Houston,TX,77030,UNITED STATES,Annual Membership,055 R2,Standard,La Branch & Alabama,Health Museum,13,0,0,N,1.9,1.9,77,2023-02-07,2023-02-07,10:51:03,11:04:54,N,Y,One Way,Houston BCycle
28883474,Houston BCycle,2386865,RFID Card Member,Houston ,TX,77019,UNITED STATES,Annual Membership,238,Standard,Centennial Gardens,Centennial Gardens,18,0,0,N,2.7,2.6,108,2023-02-13,2023-02-13,17:25:45,17:43:40,N,Y,Round Trip,Houston BCycle
28884055,Houston BCycle,2386865,RFID Card Member,Houston ,TX,77019,UNITED STATES,Annual Membership,202 SA,Standard,Elgin & Smith,Elgin & Smith,1,0,0,N,.1,.1,5,2023-02-13,2023-02-13,18:44:23,18:45:41,N,Y,Round Trip,Houston BCycle
28844144,Houston BCycle,2391180,RFID Card Member,Houston ,TX,77006,UNITED STATES,Annual Membership,12747,Standard,Eleanor Tinsley Park,Jackson Hill & Memorial Dr.,19,0,0,N,2.8,2.7,113,2023-02-06,2023-02-06,16:59:59,17:18:08,N,Y,One Way,Houston BCycle
28883477,Houston BCycle,2397837,RFID Card Member,Houston,TX,77019,UNITED STATES,Annual Membership,202 SA,Standard,Centennial Gardens,Centennial Gardens,18,0,0,N,2.7,2.6,108,2023-02-13,2023-02-13,17:25:54,17:43:51,N,Y,Round Trip,Houston BCycle
28936209,Houston BCycle,2398844,RFID Card Member,houston,TX,77007,UNITED STATES,Monthly Membership,02267,Standard,Memorial Park Running Center,Pearl Washington,28,0,0,N,4.2,4.0,167,2023-02-22,2023-02-22,16:42:58,17:10:31,N,Y,One Way,Houston BCycle
28943471,Houston BCycle,2418552,RFID Card Member,Houston ,TX,77006,UNITED STATES,Annual Membership,21082,Standard,Eleanor Tinsley Park,Taft & Fairview,28,0,0,N,4.2,4.0,167,2023-02-24,2023-02-24,11:35:25,12:03:18,N,Y,One Way,Houston BCycle
28847928,Houston BCycle,2423836,RFID Card Member,houston,TX,77002,UNITED STATES,Annual Membership,11322,Standard,Main & Dallas,Main & Dallas,56,0,0,N,8.4,8.0,336,2023-02-07,2023-02-07,13:08:02,14:04:49,Y,Y,Round Trip,Houston BCycle
28961974,Houston BCycle,2423836,RFID Card Member,houston,TX,77002,UNITED STATES,Annual Membership,01625,Standard,Root Square,Main & Dallas,54,0,0,N,8.1,7.7,324,2023-02-27,2023-02-27,12:57:44,13:51:31,Y,Y,One Way,Houston BCycle
28958848,Houston BCycle,2430056,RFID Card Member,Houston,TX,77098,UNITED STATES,Single Trip ,18175,Standard,La Branch & Alabama,Elgin & Smith,12,0,0,N,1.8,1.7,72,2023-02-26,2023-02-26,18:46:34,18:58:43,N,Y,One Way,Houston BCycle
28966740,Houston BCycle,2436827,RFID Card Member,Bellaire,TX,77401,UNITED STATES,Annual Membership,01942,Standard,Hermann Park Lake Plaza,UTMDA Main Campus MDA BLVD,10,0,0,N,1.5,1.4,59,2023-02-28,2023-02-28,09:40:28,09:50:18,N,Y,One Way,Houston BCycle
28947238,Houston BCycle,2440890,RFID Card Member,Houston,TX,77057,UNITED STATES,Annual Membership,02271,Standard,Elgin & Smith,Trebly Park,10,0,0,N,1.5,1.4,59,2023-02-25,2023-02-25,08:48:33,08:58:43,N,Y,One Way,Houston BCycle
28964968,Houston BCycle,2440890,RFID Card Member,Houston,TX,77057,UNITED STATES,Annual Membership,02038,Standard,Midtown Park,Elgin & Smith,4,0,0,N,.6,.6,23,2023-02-27,2023-02-27,18:44:06,18:48:26,N,Y,One Way,Houston BCycle
28930318,Houston BCycle,2448276,RFID Card Member,,,77388,UNITED STATES,Single Trip ,024 SA,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,210,0,19.44,N,18.0,17.1,720,2023-02-21,2023-02-21,15:01:26,18:31:25,Y,Y,Round Trip,Houston BCycle
28952110,Houston BCycle,2453702,RFID Card Member,,,77017,UNITED STATES,Single Trip ,01576,Standard,Centennial Gardens,Centennial Gardens,41,0,3.24,N,6.2,5.8,246,2023-02-25,2023-02-25,19:54:43,20:35:35,Y,Y,Round Trip,Houston BCycle
28906076,Houston BCycle,2459595,RFID Card Member,,,77083,UNITED STATES,Single Trip ,02266,Standard,Sabine Bridge,Fonde Recreation Center,64,0,3.24,N,9.6,9.1,383,2023-02-17,2023-02-17,22:52:06,23:56:18,Y,Y,One Way,Houston BCycle
28850241,Houston BCycle,2476260,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,02036,Standard,Memorial Hermann Hospital Houston Zoo METRORail,Memorial Hermann Hospital Houston Zoo METRORail,44,0,0,N,6.6,6.3,264,2023-02-07,2023-02-07,18:22:38,19:06:03,Y,Y,Round Trip,Houston BCycle
28952313,Houston BCycle,2476260,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,230,Standard,TMC Innovation,TMC Innovation,1,0,0,N,.1,.1,5,2023-02-25,2023-02-25,20:44:00,20:45:03,N,Y,Round Trip,Houston BCycle
28952319,Houston BCycle,2476260,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,558,Standard,TMC Innovation,Memorial Hermann Hospital Houston Zoo METRORail,44,0,0,N,6.6,6.3,264,2023-02-25,2023-02-25,20:45:20,21:29:53,Y,Y,One Way,Houston BCycle
28924473,Houston BCycle,2476260,RFID Card Member,Houston,TX,77054,UNITED STATES,Annual Membership,542 FW,Standard,Memorial Hermann Hospital Houston Zoo METRORail,Memorial Hermann Hospital Houston Zoo METRORail,29,0,0,N,4.4,4.1,174,2023-02-20,2023-02-20,16:53:29,17:22:10,N,Y,Round Trip,Houston BCycle
28856856,Houston BCycle,2488958,RFID Card Member,Houston,TX,77010,UNITED STATES,Annual Membership,013 R2,Standard,La Branch & Lamar,Lamar & Milam,4,0,0,N,.6,.6,23,2023-02-09,2023-02-09,08:00:00,08:04:09,N,Y,One Way,Houston BCycle
28966332,Houston BCycle,2488958,RFID Card Member,Houston,TX,77010,UNITED STATES,Annual Membership,325 FW,Standard,La Branch & Lamar,Lamar & Milam,4,0,0,N,.6,.6,23,2023-02-28,2023-02-28,07:54:30,07:58:12,N,Y,One Way,Houston BCycle
28971213,Houston BCycle,2503624,RFID Card Member,Houston,TX,77004,UNITED STATES,Monthly Membership,02123,Standard,Centennial Gardens,Hermann Park/Rice U METROrail,18,0,0,N,2.7,2.6,108,2023-02-28,2023-02-28,18:34:42,18:52:08,N,Y,One Way,Houston BCycle
28866614,Houston BCycle,2503624,RFID Card Member,Houston,TX,77004,UNITED STATES,Monthly Membership,14229,Standard,Museum District METRORail MFAH Fannin & Binz,TMC Transit Center METRORail,26,0,0,N,3.9,3.7,156,2023-02-10,2023-02-10,18:38:45,19:04:40,N,Y,One Way,Houston BCycle
28920368,Houston BCycle,2604877,RFID Card Member,Houston ,TX,77019,UNITED STATES,Single Trip ,363,Standard,Eleanor Tinsley Park,Eleanor Tinsley Park,45,0,3.24,N,6.8,6.4,270,2023-02-20,2023-02-20,10:10:37,10:55:27,Y,Y,Round Trip,Houston BCycle
28941138,Houston BCycle,2605065,RFID Card Member,Houston,TX,77019,UNITED STATES,Monthly Membership,603,Standard,Eleanor Tinsley Park,Lost Lake,11,0,0,N,1.7,1.6,66,2023-02-23,2023-02-23,17:12:48,17:23:23,N,Y,One Way,Houston BCycle
28835405,Houston BCycle,2607756,RFID Card Member,Houston ,TX,77098,UNITED STATES,Monthly Membership,22706,Standard,Centennial Gardens,Centennial Gardens,84,0,3.24,N,12.6,12.0,504,2023-02-05,2023-02-05,11:01:01,12:25:49,Y,Y,Round Trip,Houston BCycle
28832236,Houston BCycle,2613108,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,607 R3,Standard,Memorial Park Picnic Loop,Memorial Park Picnic Loop,50,0,0,N,7.5,7.1,300,2023-02-04,2023-02-04,16:11:40,17:01:59,Y,Y,Round Trip,Houston BCycle
28837938,Houston BCycle,2613108,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,607 R3,Standard,Memorial Park Picnic Loop,Memorial Park Running Center,45,0,0,N,6.8,6.4,270,2023-02-05,2023-02-05,15:57:41,16:42:11,Y,Y,One Way,Houston BCycle
28947756,Houston BCycle,2613108,RFID Card Member,Houston,TX,77005,UNITED STATES,Annual Membership,280,Standard,Centennial Gardens,Centennial Gardens,29,0,0,N,4.4,4.1,174,2023-02-25,2023-02-25,10:48:57,11:17:01,N,Y,Round Trip,Houston BCycle
28916441,Houston BCycle,2616994,RFID Card Member,,,77007,UNITED STATES,Monthly Membership,14189,Standard,Jackson Hill & Memorial Dr.,West Gray & Baldwin,19,0,0,N,2.8,2.7,113,2023-02-19,2023-02-19,15:44:51,16:03:58,N,Y,One Way,Houston BCycle
28827118,Houston BCycle,2669794,RFID Card Member,Houston,TX,77060,UNITED STATES,Annual Membership,02219,Standard,Spotts Park,Spotts Park,75,0,3.24,N,11.3,10.7,450,2023-02-03,2023-02-03,16:17:55,17:32:09,Y,Y,Round Trip,Houston BCycle
28964284,Houston BCycle,2669794,RFID Card Member,Houston,TX,77060,UNITED STATES,Annual Membership,02134,Standard,Spotts Park,Eleanor Tinsley Park,8,0,0,N,1.2,1.1,48,2023-02-27,2023-02-27,17:17:12,17:25:58,N,Y,One Way,Houston BCycle
28971131,Houston BCycle,2669794,RFID Card Member,Houston,TX,77060,UNITED STATES,Annual Membership,161 B,Standard,Memorial Park Running Center,Memorial Park Running Center,16,0,0,N,2.4,2.3,95,2023-02-28,2023-02-28,18:22:44,18:38:19,N,Y,Round Trip,Houston BCycle
28819707,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,161 B,Standard,UHD/Main & Franklin,UHD/Main & Franklin,53,0,0,N,.1,.1,3,2023-02-01,2023-02-01,17:30:27,18:23:30,Y,Y,Round Trip,Houston BCycle
28953106,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,068 SA,Standard,2222 Smith,Brazos & McGowen,6,0,0,N,.1,.1,5,2023-02-26,2023-02-26,01:43:43,01:49:37,N,Y,One Way,Houston BCycle
28962953,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,02267,Standard,UHD/Main & Franklin,UHD/Main & Franklin,74,0,3.24,N,11.1,10.5,444,2023-02-27,2023-02-27,14:49:42,16:03:39,Y,Y,Round Trip,Houston BCycle
28942389,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,02102,Standard,2222 Smith,The Exchange @ Hardy Yards,17,0,0,N,2.6,2.4,102,2023-02-24,2023-02-24,01:06:10,01:23:37,N,Y,One Way,Houston BCycle
28946903,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,01592,Standard,2222 Smith,The Exchange @ Hardy Yards,16,0,0,N,2.4,2.3,95,2023-02-25,2023-02-25,01:29:42,01:45:32,N,Y,One Way,Houston BCycle
28908798,Houston BCycle,2670211,RFID Card Member,Houston,TX,77009,UNITED STATES,Annual Membership,02193,Standard,The Exchange @ Hardy Yards,The Exchange @ Hardy Yards,56,0,0,N,8.4,8.0,336,2023-02-18,2023-02-18,14:31:17,15:27:13,Y,Y,Round Trip,Houston BCycle
28840832,Houston BCycle,2674120,RFID Card Member,,,77054,UNITED STATES,Monthly Membership,02234,Standard,Hermann Park Lake Plaza,Memorial Hermann Hospital Houston Zoo METRORail,9,0,0,N,1.4,1.3,54,2023-02-06,2023-02-06,09:30:19,09:39:04,N,Y,One Way,Houston BCycle
28966671,Houston BCycle,2674120,RFID Card Member,,,77054,UNITED STATES,Annual Membership,404,Standard,Hermann Park Lake Plaza,Memorial Hermann Hospital Houston Zoo METRORail,8,0,0,N,1.2,1.1,48,2023-02-28,2023-02-28,09:28:16,09:36:04,N,Y,One Way,Houston BCycle
28938167,Houston BCycle,2674120,RFID Card Member,,,77054,UNITED STATES,Monthly Membership,02234,Standard,Hermann Park Lake Plaza,Memorial Hermann Hospital Houston Zoo METRORail,8,0,0,N,1.2,1.1,48,2023-02-23,2023-02-23,09:14:09,09:22:46,N,Y,One Way,Houston BCycle
28956418,Houston BCycle,2728349,RFID Card Member,,,77098,UNITED STATES,Monthly Membership,22784,Standard,Memorial Park Running Center,Memorial Park Running Center,53,0,0,N,8.0,7.6,318,2023-02-26,2023-02-26,15:01:50,15:54:02,Y,Y,Round Trip,Houston BCycle
28832548,Houston BCycle,2740670,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,21530,Standard,Health Museum,Health Museum,31,0,0,N,4.6,4.4,185,2023-02-04,2023-02-04,16:46:46,17:17:45,Y,Y,Round Trip,Houston BCycle
28841499,Houston BCycle,2740670,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,545 R2,Standard,Centennial Gardens,Customer Serive Virtual Dock,15,0,0,N,2.3,2.1,90,2023-02-06,2023-02-06,11:19:13,11:34:13,N,Y,One Way,Houston BCycle
28969602,Houston BCycle,2740670,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,21459,Standard,Hermann Park/Rice U METROrail,Hermann Park/Rice U METROrail,10,0,0,N,1.5,1.4,59,2023-02-28,2023-02-28,15:23:38,15:33:16,N,Y,Round Trip,Houston BCycle
28969700,Houston BCycle,2740670,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,20997,Standard,Hermann Park/Rice U METROrail,Hermann Park/Rice U METROrail,19,0,0,N,2.8,2.7,113,2023-02-28,2023-02-28,15:34:16,15:53:58,N,Y,Round Trip,Houston BCycle
28853527,Houston BCycle,2740670,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,23930,Standard,Centennial Gardens,Centennial Gardens,57,0,0,N,8.6,8.1,342,2023-02-08,2023-02-08,13:29:50,14:26:21,Y,Y,Round Trip,Houston BCycle
28887531,Houston BCycle,2740799,Non-RFID Card Member,,,77396,UNITED STATES,Single Use Pass,24136,Standard,Crawford Island,La Branch & Lamar,23,0,0,N,3.5,3.3,138,2023-02-14,2023-02-14,13:30:36,13:53:51,N,Y,One Way,Houston BCycle
28887535,Houston BCycle,2740799,Non-RFID Card Member,,,77396,UNITED STATES,Single Use Pass,01961,Standard,Crawford Island,La Branch & Lamar,24,0,0,N,3.6,3.4,144,2023-02-14,2023-02-14,13:30:52,13:54:01,N,Y,One Way,Houston BCycle
28969600,Houston BCycle,2768307,RFID Card Member,Houston,TX,77042,UNITED STATES,Annual Membership,21593,Standard,Hermann Park/Rice U METROrail,Hermann Park/Rice U METROrail,31,0,0,N,4.6,4.4,185,2023-02-28,2023-02-28,15:23:25,15:54:23,Y,Y,Round Trip,Houston BCycle
